comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
"До: 266 1) НИКОй не те е спрял да си купиш еднопосочен билет и да заминават при някой спонсор (примерно Сорос младши) или да направиш изследване за местоположението на руския кораб. 2) Това, че някой мисли с главата си, а не с опорките от разни новинарски емисии, означава само, че колкото по-бързо освободиш терена от присъствието си- толкова по добре.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Ох, как ще плачете на 19-ти, само потривам ръце.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.95,злорадство,Негативен,0.78,тревога,Негативен,0.78,тревога
Това сред електората на БСП ли е?,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Неутрален,0.86,любопитство,Негативен,0.78,тревога,Негативен,0.78,тревога
"Колкото повече Радевци се излагат драматично, толкова повече рейтинга им се вдига.... Вие за балами ли ни вземате?",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Ама може ли, нали Труд взе ясна линия в посока Масква, може ли проекта на генерал Решетников да не спечели?",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,възмущение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Агенцията се е ПРОДАЛА, а Труд и Блъсков са корупционери. Какво ли не правят за пари.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.98,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Ха тъкмо за празниците, да ни развали настроението, мрси.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
Това някаква деветоаприлска шега ли е?,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Сменили сте местата на ГЕРБ и Прогресивна (Регресивна) България, нали?",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.76,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Лъжливата сова я знаем, а кой е Харис?!",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
"Лакмуса е БСП,щом пишат че влиза нещата са фалшиви.Кой ще гласува за БСП и защо?",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
"На тези социолози колко им плащат, за да намаляват процентите за Радев? Трима от четирима одобряват Радев, но не е ясно колко от тях ще гласуват. За ГЕРБ и СДС отдавна никой не гласува, освен техните членове и семействата им откраднали стотици милиарди след 1989 година.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.95,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
Мечтата на българският русофил е да стане руски крепостник!,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Сава Харис е магистрална труженичка, за парип прави всякакви мошенгии!",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.94,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Хахахааааа, ще се спукам от смях. :)))))))))) Сова харис - Червен Колю :)))))))))) Винаги предрича победа на БСП :))))) До сега нищо не е познал. Аре чао, че заминавам на тежка софра в Родопите.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.92,веселие,Негативен,0.78,тревога,Негативен,0.78,тревога
Дано Възраждане да е първа политическа сила,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.78,надежда,Негативен,0.78,тревога,Негативен,0.78,тревога
"Хм, това не може да е вярно.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
Совите не са това което са. Няма на всеки километър подкрепящ Радев. Защо ни будалкате? Аз работя с екип от 36 човека. Само един има където още се чуди дали да се довери на Радев и то заради Украйна.,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.87,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
"Казах, че ще гласувам за Радев и си го по Пам с платения социолог",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.72,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Още ще върви пропагандата.Със всеки ден вдигат процента за Радев за сметка на двамата престъпника от герб и нн ,които дръпнаха парите авансово за мантинели,магистрали,кетъринг за училища и градини и подобни,които ние реално плащаме с данъците си. а в момента с нашите пари те ще купуват ромски гласове",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.95,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
Чудя им се на тая сова що дават толкова малко проценти на фърчилото като са лапнали толкова голяма сума ще им се скара. Поне можеше 50 процента да им дадат нищо на следващите през есента ще се поправят.,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,недоволство,Негативен,0.78,тревога,Негативен,0.78,тревога
"Радев, ГЕРБ и ДПС заедно ще успеят да спрат кражбите.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.78,надежда,Негативен,0.78,тревога,Негативен,0.78,тревога
"BG-русофилите прекарват ежедневието си в създадени от американски платформи като Ф/Б (както и самия интернет, впрочем), но иначе много обичат да русофилстват, гушнати от удобствата на западния свят. Един предмет нямат у дома създаден от колхозниците, камо ли дреха, книга или кола, но иначе пак русофилстваме активно и мечтаем за евразийския колхозен рай. Ама си предпочитаме лошата Европа.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.93,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Не 33,5 %, а НАД 99,5 % е подкрепата за другаря Радев.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.72,сарказъм,Негативен,0.78,тревога,Негативен,0.78,тревога
Над 500 милиона евро вече са събрани от купувачите на гласове.А нали знаем кои най-много винаги купуват?,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,възмущение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Супер, първите две сили да направят правителство и да почват да борят олигархията :-)",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.87,оптимизъм,Негативен,0.78,тревога,Негативен,0.78,тревога
ППДБ са антибългарска партия,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.94,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Българският русофил винаги ми е бил интересен като психическо устройство. Що за чувство за самоунижение, подчинение, що за липса за идентичност, самоопределеност и свобода имат тези хора. Как стремглаво се втурват да защитават една очевидно тоталитарна, корумпирана, антидемократична империя, винаги работила против българския национален интерес, само и само да се почувстват значими, да покажат робска преданост.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.97,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Рашаните пишат на нашата кирилица. Ние сме им дали букви да пишат и четат. Арогантни, агресивни и нагли. Ние сме ги направили хора. Но от сифилистика Ленин оскотяха. След втората световна война им се вдигна самочувствието на вечни ""пабедители"". ""Пабедители"" с помоща на Запада, а и всичките им главатари имат имоти в Европа и изучават децата си в скъпарски западни колежи, а 'пабедителите още живеят в комуналки и ходят във външни тоалетни. К.пейкин и русофилите да заминават за Масква. Кой ги спира?",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.98,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"До: инж. павел павлов Павле, отивай при приятеля си ****кин, но си вземи кофа с вазелин, че неговите солдати много са загоряли в землянките, не смеят да си покажат кратуните да не ги удари украински дрон.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.96,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"До: До 254.... Не энам кво е эавършил yшaтия, ама като Бойко не може да фовори. Спокойна и народна реч, без отбягване на въпроси. Кога твоя отличник ще се яви на дебатите, на кръстосани въпроси да му чуем отличията",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
Лъжа и измама са тия скалъппени данни,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.95,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Совата лапнала 20 000 евра и снесла следния резултат.Толкова голямо количество прости ,обаче няма",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"За Росен Миленов ще гласуват мн хора,но не мъцват за това.Бюлетина 10,За партия Нация с 18 и Възраждане с 10 това са партиите",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Неутрален,0.78,увереност,Негативен,0.78,тревога,Негативен,0.78,тревога
"До: До 261да не си му майка, че го защитаваш, има доста хора със средно образование, които са преуспяли милионери",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.72,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Радев е завършил математическа гимназия с отличие.След това военна академия с инженерна специалност.После завърша американската школа ""Максуел""с отличие и има звезда на алеята на славата.Явно,според теб,да си пожарникар е по престижно(иначе с уважение към професията,ама който си я изпълнява).",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,ирония,Негативен,0.78,тревога,Негативен,0.78,тревога
"забелязва се масово купуване на вазелин от хора поддържащи радев , след изборите ще си изберат позата",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"тези статистики целят да ни откажат да гласуваме ли като ни натрапват кой щял да спечели? искат да ни кажат, че както и да гласуваме, боташа ще е премиерин, а мафията мнозинството в НС?",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Пак гласятнещо с патерица сияние то е ясно ама ,няма да го бъде",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,разочарование,Негативен,0.78,тревога,Негативен,0.78,тревога
"Абе,папагал,престани да повтаряш едни и същи глупости,че вече ни втръсна.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.97,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Борисов е пpocт, ама Радев е 200ста пъти по пpocт...щото е военен",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.95,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"За Пълен Потрес ще гласуват само някакви напълно заблудени разносвачи на пица и офисен планктон, дето си мислят, че е много ""Куул"" да си лилав...Нормалните хора отдавна отписахме тези продажни от.па. дъци...",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.98,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"Боташ, шарлатани, Гюро- това са заслугите на радев за България",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"А пък ""приятелят""на Боко,Тръмп е на 78 и всички сме свидетели на лудостта му.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.9,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
гласувайте за Радев щом искате да върнем обратно нулите на банкнотите само че в рубли,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,сарказъм,Негативен,0.78,тревога,Негативен,0.78,тревога
"гласувайте за ген. Радев да си оправим потъпканите отношения с братска Русия, това ще се почувства от народа! руснаците не искат от нас войници, те искат приятели!",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.82,надежда,Негативен,0.78,тревога,Негативен,0.78,тревога
Радев бил доста по млад?!? Той е с 3 години по млад от Борисов! Само че Борисов стана кмет на София още в началото на 40те си години а руския льотчок на 63 години се сетил да влиза в политиката,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.93,презрение,Негативен,0.78,тревога,Негативен,0.78,тревога
"бе как 33,5% вчера бяха 49% вчера броих поддръжниците ни .",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.62,недоумение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Неудачниците, които чакат спасителя да се появи и да им напълни хладилника са много. Тарикатите, които ще ги яхнат и обяздят са олигарсите, които финансират радев. Бедния будала ще бъде пак беден, радев и неговата шайка отсега се наредиха на трапезата за голямото лапане.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.98,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
за ххлебват софите - като едни истински цоцо цциолози,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.72,пренебрежение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Да,""Сияние"" е новата патерица.Ако влязат,де.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,скептицизъм,Негативен,0.78,тревога,Негативен,0.78,тревога
Всеки глас за ГЕРБ е глас за Пеевски във управлението на България.,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,тревога,Негативен,0.78,тревога,Негативен,0.78,тревога
гласувайте за Радев щом искате да ви пращат наборници пушечно месо в Украйна,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,страх,Негативен,0.78,тревога,Негативен,0.78,тревога
"Време е народа да подкрепи Радев. Така, че берачите за гъби да си дадат един ден почивка и да отидат да гласуват.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Позитивен,0.72,подкрепа,Негативен,0.78,тревога,Негативен,0.78,тревога
Още Боташи искат хората 100%,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.62,недоволство,Негативен,0.78,тревога,Негативен,0.78,тревога
"Радев да даде десятък и на бързо ще се сдобие с още вот, като пасторите пророкуват, че той ще е чакания месия.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,насмешка,Негативен,0.78,тревога,Негативен,0.78,тревога
25 години един и същ сериал чак се чудя как не му омръзва на народа. Преди изборите 33% след изборите оставка и пак наново пак борим мафии пак драми. Докато дойде следващия месия гладен и бос и таман се нахрани и следващия,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.93,разочарование,Негативен,0.78,тревога,Негативен,0.78,тревога
Радев ще вземе поне едни 40 процента според мен.Партия Сияние е създадена с цел да се разпръсква вота и да се намалява вота за Прогресивна България-,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.74,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
"Така изглежда.С уважение към мъката на Николай Попов,но сам си каза,че не съжалява за участието си в ГЕРБ.Освен това плюе яростно по ПП ДБ,което потвърждава съмненията ми,че ГЕРБ си подготвиха патерица.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
"След изборите Радев, копейкин и Крум зарков ще играят заедно. Те са от едно котило ( дс- бкп-кгб). И тогава постепенно забравете за ЕС и добре дошли в Съветски съюз. Няма да има бизнес и екскурзии в Италия, Испания, Франция......Няма да ходите на море в Гърция, няма евро. Ще ходите само в Масква на красная площадь да си правите селфи на мавзолея на сифилистика Ленин и на екскурзии в Сибир. Радев, копейкин и зарков ще продължат да си водят щурвите из Европа и да си трупат милионоте в евро.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.97,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
"И днес установявам, че пепедеберастите, заедно с нахраненините от ""равноотдалеченият"" от партиите гюров инфлуенсъри, са залели социалните мрежи и форумите с брутални лъжи и внушения. Е, няма да помогне нито това, нито ""нашето"" МВР на спихналата петроханска подкрепа. Иначе казано - около 7 - 7.5 процента на изборите.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.96,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
